r_number,biota,type,lon,lat,time
2849,,,59.8758,36.098,160.0
4256,Corals,Corals,53.0394,36.395,160.0
4330,Siliceous sponges,Microbes,26.6496,41.6557,160.0
599,Corals,Corals,30.459,11.7507,160.0
4001,Corals,Corals,45.2138,38.1893,160.0
4000,Corals,Corals,48.7507,36.9529,160.0
3999,Corals,Corals,49.1018,36.9172,160.0
3998,Corals,Corals,50.3808,36.83,160.0
3997,Corals,Corals,46.8215,38.2555,160.0
529,Corals,Algae,16.3587,38.24,160.0
530,Corals,Algae,16.6146,38.4078,160.0
108,Microbes,Tubiphytes,-10.0132,33.6923,160.0
3338,Non-rudist bivalves,Non-rudist bivalves,14.842,39.513,160.0
4328,Siliceous sponges,Microbes,27.3347,41.44,160.0
3337,Corals,Microbes,14.842,39.513,160.0
597,Corals,Corals,29.1625,10.5354,160.0
598,Corals,Corals,30.0173,11.2246,160.0
4021,Corals,,15.0207,38.2032,160.0
4022,Corals,,14.8134,38.2572,160.0
2850,,,59.789,35.9953,160.0
4334,Corals,Stromatoporoids,14.6388,33.3116,160.0
583,Corals,Stromatoporoids,-3.34137,30.385,160.0
3373,Corals,Algae,15.3868,38.009,160.0
2751,Corals,Stromatoporoids,1.56758,33.2875,160.0
2753,Corals,Stromatoporoids,1.15412,32.845,160.0
3209,Corals,Corals,33.6135,-0.427532,160.0
3210,Corals,Corals,33.9533,-0.884581,160.0
4099,Corals,Siliceous sponges,-31.9134,-35.5572,160.0
3219,Corals,Microbes,17.6636,43.3028,160.0
3220,Corals,Microbes,17.7444,43.024,160.0
2756,Corals,Stromatoporoids,16.5047,38.6179,160.0
4345,Corals,Corals,14.5264,39.396,160.0
3193,Microbes,Siliceous sponges,19.203,41.0378,160.0
241,Corals,Stromatoporoids,-7.60555,28.3536,160.0
3366,Corals,Corals,33.5207,-2.27616,160.0
2001,Corals,Stromatoporoids,69.7092,36.8017,160.0
2854,Corals,Microbes,-7.44124,28.2336,160.0
219,Corals,Stromatoporoids,35.0334,37.0873,160.0
588,Siliceous sponges,Microbes,14.9597,36.6279,160.0
3438,Siliceous sponges,Microbes,26.3794,42.2608,160.0
3437,Siliceous sponges,Microbes,25.9618,42.5727,160.0
528,Corals,Algae,16.2117,38.2636,160.0
3436,Siliceous sponges,Corals,26.167,42.5,160.0
4324,,,47.0304,38.2759,160.0
3292,Corals,Algae,34.8301,37.2247,160.0
589,Corals,Corals,13.1569,38.2755,160.0
3506,Corals,Stromatoporoids,22.0957,32.1274,160.0
544,Corals,Corals,9.77986,42.7609,160.0
3491,Corals,Corals,26.4983,43.1808,160.0
3490,Corals,Corals,27.473,43.2123,160.0
2737,Corals,Stromatoporoids,26.3118,-11.5568,160.0
2738,Corals,Stromatoporoids,26.1824,-12.0601,160.0
3488,Corals,Corals,27.9809,42.9787,160.0
3676,Corals,Stromatoporoids,47.1521,32.932,160.0
2637,Corals,Corals,9.07963,44.8831,160.0
3014,,,-23.3677,17.8681,160.0
2848,Corals,Corals,62.822,34.4693,160.0
2362,Microbes,Corals,13.6531,40.3824,160.0
3917,Corals,,46.0413,37.5662,160.0
1171,Corals,Stromatoporoids,22.0637,32.2189,160.0
2359,Corals,Stromatoporoids,69.2704,36.8973,160.0
3677,Corals,Stromatoporoids,48.1322,32.4441,160.0
3504,Corals,Corals,22.3554,31.8862,160.0
2357,Corals,Algae,72.1299,36.6197,160.0
2356,Corals,Algae,71.9546,37.2714,160.0
3505,Corals,Stromatoporoids,22.4725,31.7534,160.0
567,Microbes,Stromatoporoids,-40.0952,25.474,160.0
548,Corals,Corals,17.789,43.2115,160.0
3486,Microbes,Siliceous sponges,5.73745,29.8202,160.0
3485,Stromatoporoids,Corals,1.11853,32.2403,160.0
426,Siliceous sponges,Microbes,26.3162,41.9686,160.0
425,Microbes,Siliceous sponges,26.4423,42.2333,160.0
424,Siliceous sponges,Microbes,26.0731,42.5163,160.0
423,Siliceous sponges,Microbes,25.6591,42.812,160.0
421,Corals,Tubiphytes,-40.7836,26.006,160.0
414,Corals,Algae,-32.0191,-35.81,160.0
2358,Corals,Algae,71.0897,36.5947,160.0
448,Siliceous sponges,Microbes,9.5848,28.6124,160.0
449,Siliceous sponges,Microbes,10.2715,28.5982,160.0
450,Corals,Corals,24.0056,40.6399,160.0
1341,Microbes,Microbes,-10.2524,34.3793,160.0
634,,,-15.9028,31.7423,160.0
550,Corals,Corals,34.4053,-2.20923,160.0
3709,Corals,Stromatoporoids,5.76379,26.1465,160.0
3503,Corals,Corals,22.1041,31.7861,160.0
3799,Corals,Corals,31.5357,11.2505,160.0
2995,Corals,Corals,73.7601,37.497,160.0
4201,Rudists,Corals,69.7863,36.7582,160.0
1308,Corals,Corals,40.3926,38.2365,160.0
496,Microbes,Microbes,43.0314,-14.3491,160.0
3003,Corals,Corals,50.9401,35.5677,160.0
461,Corals,Corals,18.0241,-28.6391,160.0
2629,Microbes,Microbes,14.1219,35.4574,160.0
2630,Microbes,Microbes,13.8171,35.1052,160.0
1253,Stromatoporoids,Stromatoporoids,138.424,41.2589,160.0
1252,Stromatoporoids,Corals,136.227,40.3709,160.0
1251,Stromatoporoids,Corals,133.892,39.2125,160.0
113,Microbes,Microbes,-11.86,33.3703,160.0
456,Corals,Corals,14.5266,39.9281,160.0
455,Corals,Corals,8.21939,41.8405,160.0
564,Corals,Non-rudist bivalves,-36.4989,24.5659,160.0
565,Microbes,Corals,-35.5897,24.1583,160.0
454,Corals,Corals,10.1875,39.1983,160.0
566,Microbes,Algae,-35.0941,23.212,160.0
974,Corals,Stromatoporoids,71.4679,36.4209,160.0
3492,Corals,Corals,26.3354,42.8954,160.0
412,Siliceous sponges,Microbes,17.5796,39.295,160.0
410,Siliceous sponges,Microbes,17.8882,39.2482,160.0
1165,Non-rudist bivalves,Microbes,14.8845,35.1022,160.0
569,Corals,Algae,-32.2232,-33.0035,160.0
3072,Microbes,Tubiphytes,69.9051,29.596,160.0
509,Corals,Stromatoporoids,22.4938,31.4927,160.0
510,Siliceous sponges,Microbes,19.3894,40.9788,160.0
547,Corals,Corals,17.3066,43.235,160.0
3507,Corals,Stromatoporoids,21.8671,32.3461,160.0
1139,Microbes,Microbes,-34.7928,22.7752,160.0
1701,Corals,Algae,35.4345,37.0609,160.0
1702,Microbes,Siliceous sponges,35.143,37.2451,160.0
1703,Siliceous sponges,Tubiphytes,34.3234,37.6571,160.0
1707,Siliceous sponges,Microbes,19.7196,40.3428,160.0
571,Siliceous sponges,Microbes,-32.2546,-32.9408,160.0
508,Corals,Stromatoporoids,22.3873,31.9515,160.0
605,Corals,Algae,14.7621,39.5916,160.0
4174,Microbes,Foraminifera,-31.9085,20.9315,160.0
2019,Algae,Corals,49.6307,37.5487,160.0
2018,Corals,Algae,48.6129,37.6858,160.0
2017,Corals,Algae,45.5314,38.0354,160.0
2016,Corals,Algae,41.1989,38.3671,160.0
2015,Algae,Corals,40.9438,38.2128,160.0
3098,Corals,Bryozoans,34.874,44.3481,160.0
3099,Corals,Algae,37.1728,44.4643,160.0
1727,Siliceous sponges,Microbes,17.479,39.1707,160.0
3100,Corals,Algae,37.927,43.1185,160.0
3101,Corals,Algae,42.185,42.7518,160.0
3102,Corals,Algae,41.3708,42.3857,160.0
513,Corals,Stromatoporoids,22.5956,27.8832,160.0
1141,Microbes,Microbes,-41.8846,26.203,160.0
1338,Corals,Microbes,17.4076,43.2171,160.0
545,Corals,Corals,8.63952,44.7299,160.0
3919,Corals,,46.0694,37.4994,160.0
3918,Corals,,45.8727,37.4055,160.0
3469,Corals,Algae,15.3868,38.009,160.0
3675,Corals,Stromatoporoids,51.9072,35.4837,160.0
2322,Corals,Algae,71.251,35.8556,160.0
398,Corals,Microbes,10.2067,41.7124,160.0
570,Siliceous sponges,"Serpulids, worms, vermetids",-32.4047,-33.0681,160.0
397,Corals,Microbes,9.71865,41.8397,160.0
3928,Corals,Corals,85.594,14.5962,160.0
1149,Corals,Stromatoporoids,21.3689,33.1463,160.0
3921,Corals,,45.6158,37.5232,160.0
1148,Corals,Stromatoporoids,21.8861,32.9668,160.0
546,Corals,Corals,8.67405,42.2938,160.0
3482,Corals,Stromatoporoids,0.822609,31.3114,160.0
506,Corals,Corals,17.2845,33.8569,160.0
388,Corals,Stromatoporoids,-4.38712,29.8888,160.0
3481,Siliceous sponges,Microbes,1.04742,31.144,160.0
3479,Siliceous sponges,Microbes,15.0442,37.1013,160.0
507,Corals,Stromatoporoids,21.8265,32.6016,160.0
636,Corals,Microbes,44.345,38.3519,160.0
390,Tubiphytes,Microbes,-40.2614,25.6127,160.0
494,Corals,Calcisponges,43.575,-14.5329,164.0
981,Corals,Corals,14.2756,37.9706,164.0
3614,Calcisponges,Stromatoporoids,11.5801,21.673,164.0
526,Corals,Non-rudist bivalves,32.9697,-22.6333,164.0
973,Corals,Corals,33.6038,-0.0211776,164.0
495,Corals,Algae,42.6183,-14.6477,164.0
2838,Microbes,Microbes,25.6725,40.1393,164.0
464,Corals,Corals,28.0348,10.43,164.0
3335,Corals,Corals,43.3917,-13.8375,164.0
2851,,,72.2698,36.7032,164.0
2146,Corals,Non-rudist bivalves,11.7547,21.0042,164.0
3317,Corals,Corals,11.5891,21.4292,164.0
2748,Siliceous sponges,Siliceous sponges,33.0287,-21.4348,164.0
2749,Stromatoporoids,Corals,29.3115,9.94426,164.0
3013,,,-22.9116,13.6369,164.0
463,Corals,Corals,21.1624,-25.8249,164.0
283,Corals,Corals,29.8472,-11.9541,164.0
972,Corals,Corals,33.8147,-1.40075,164.0
622,Corals,Corals,19.1609,-26.9361,168.0
4325,Non-rudist bivalves,Non-rudist bivalves,5.81673,28.0497,168.0
633,,,-12.5844,29.7296,168.0
2796,Corals,Corals,16.2621,37.1304,168.0
601,Corals,Corals,-55.6803,35.3978,168.0
607,Corals,Corals,42.1323,-5.66879,168.0
3371,Microbes,Microbes,14.7791,34.2153,168.0
3629,Corals,Corals,47.1323,-13.1345,168.0
2797,Corals,Corals,14.6415,36.8758,168.0
2795,Corals,Corals,15.0063,35.7371,168.0
604,Corals,Corals,15.7578,38.0853,168.0
533,Corals,Non-rudist bivalves,85.6973,13.3869,168.0
552,Corals,Corals,-33.8057,-20.868,168.0
1137,Corals,Algae,-3.28087,27.3521,168.0
4178,Corals,Siliceous sponges,-1.20611,26.9556,168.0
553,Corals,Corals,-34.4534,-20.2154,168.0
505,Corals,Corals,15.6956,38.6842,168.0
2990,Corals,Corals,17.6049,37.1951,168.0
2991,Corals,Corals,17.1107,36.9208,168.0
3923,Corals,Corals,11.991,36.118,168.0
2992,Corals,Corals,16.7806,36.5983,168.0
2993,Corals,Corals,19.996,39.079,168.0
2426,Corals,Siliceous sponges,15.5811,35.1751,168.0
2427,Corals,Corals,5.02377,28.803,168.0
2477,Siliceous sponges,Siliceous sponges,26.1166,28.533,168.0
2478,Siliceous sponges,Siliceous sponges,9.67881,29.8997,168.0
2479,Siliceous sponges,Siliceous sponges,10.6101,30.9809,168.0
2480,Siliceous sponges,Siliceous sponges,9.38009,29.2825,168.0
2481,Corals,Corals,17.2811,37.4111,168.0
457,Corals,Corals,8.68894,40.9877,168.0
460,Corals,Corals,35.6873,36.6896,168.0
514,Corals,Corals,23.1638,27.2003,168.0
2911,,,16.7723,-31.7499,168.0
3449,Microbes,Corals,15.8737,37.2399,168.0
527,Corals,"Serpulids, worms, vermetids",33.0726,-21.203,168.0
3448,Corals,Stromatoporoids,-3.09832,27.2925,168.0
3326,Corals,Non-rudist bivalves,10.3975,38.3358,168.0
3325,Corals,Non-rudist bivalves,10.5551,38.1973,168.0
1976,Corals,Bryozoans,16.3751,33.1244,168.0
3410,Corals,Corals,-33.6045,-22.0706,168.0
3411,Corals,Corals,-33.3889,-25.6275,168.0
3412,Corals,Corals,-34.4722,-24.086,168.0
3294,Microbes,Microbes,-48.6679,35.9239,168.0
4036,Microbes,Echinoderms,-1.16459,26.9345,168.0
531,Corals,Non-rudist bivalves,91.4623,24.7446,168.0
462,Corals,Corals,18.4096,-27.5861,168.0
4054,Corals,Corals,17.6994,36.9533,168.0
2910,,,16.9443,-32.586,168.0
4075,Non-rudist bivalves,"Serpulids, worms, vermetids",6.46044,28.036,168.0
3207,Corals,Stromatoporoids,25.5952,40.1322,168.0
584,Siliceous sponges,Calcisponges,10.1318,38.6671,168.0
535,Corals,Non-rudist bivalves,85.1628,12.7168,168.0
340,Corals,Corals,15.6183,38.962,168.0
4176,Microbes,Microbes,-1.20611,26.9556,168.0
4177,Corals,Microbes,-1.20611,26.9556,168.0
3447,Siliceous sponges,Corals,-3.01803,27.6406,168.0
1318,Corals,Corals,-33.5618,-21.8601,168.0
2994,Stromatoporoids,Corals,16.8672,35.0748,172.0
375,Corals,Algae,-0.378776,27.0907,172.0
3334,Corals,Corals,44.29,-14.0826,172.0
378,Corals,Corals,2.21548,25.9972,172.0
377,Corals,Corals,-1.73133,27.2327,172.0
376,Corals,Corals,0.148477,27.8672,172.0
3556,Corals,Algae,20.9712,32.6943,172.0
3000,Corals,Corals,74.3097,38.5844,172.0
4233,Corals,Non-rudist bivalves,-2.88533,26.0698,178.0
3329,Microbes,"Serpulids, worms, vermetids",-30.5315,-37.6915,178.0
386,Non-rudist bivalves,Stromatoporoids,-3.28356,28.5026,178.0
616,Non-rudist bivalves,Non-rudist bivalves,-33.3729,-27.3245,178.0
357,Corals,Stromatoporoids,0.0262729,27.7438,178.0
356,Corals,Algae,-3.34585,27.6362,178.0
2745,Siliceous sponges,Microbes,4.93342,31.2644,178.0
4073,Corals,Microbes,-4.41212,27.5751,178.0
600,Siliceous sponges,Calcisponges,20.9822,32.7826,178.0
549,Echinoderms,Microbes,23.4486,33.2317,178.0
3502,Siliceous sponges,Microbes,-3.9532,26.7211,186.0
2053,Calcisponges,Corals,20.4925,32.2327,186.0
3487,Calcisponges,Siliceous sponges,20.5,32.5267,186.0
580,Non-rudist bivalves,Non-rudist bivalves,140.109,10.3895,186.0
626,,,-66.5879,7.85263,186.0
2368,Non-rudist bivalves,Non-rudist bivalves,46.0899,-32.3962,186.0
389,Corals,Corals,-4.18897,28.4948,186.0
387,Corals,Algae,-3.94332,28.0188,186.0
385,Non-rudist bivalves,Non-rudist bivalves,-2.59666,28.2143,186.0
3071,Corals,Corals,-30.4098,-34.354,186.0
572,Non-rudist bivalves,Corals,8.15543,26.7708,186.0
2154,Non-rudist bivalves,Non-rudist bivalves,22.3584,30.8249,186.0
355,Corals,Algae,-2.86352,28.0378,186.0
354,Corals,Algae,-3.8224,27.9238,186.0
353,Corals,Algae,-3.01013,26.8042,186.0
592,Non-rudist bivalves,Corals,19.9122,32.4407,186.0
352,Corals,Stromatoporoids,-0.32047,26.234,186.0
351,Corals,Stromatoporoids,-1.56347,25.7518,186.0
574,Non-rudist bivalves,Corals,20.2552,32.4432,186.0
575,Non-rudist bivalves,Non-rudist bivalves,22.1748,31.1006,186.0
576,Non-rudist bivalves,Corals,22.0129,30.9116,186.0
577,Non-rudist bivalves,Corals,43.381,-5.49994,186.0
3006,,,-11.5257,25.4055,186.0
3911,Corals,Corals,21.828,31.2564,186.0
579,Non-rudist bivalves,Non-rudist bivalves,44.1686,-27.6223,186.0
595,Corals,Bryozoans,8.17649,26.7807,186.0
4280,Corals,Microbes,-1.24771,26.8378,186.0
111,Non-rudist bivalves,Non-rudist bivalves,-56.0165,29.3093,186.0
4281,Microbes,Microbes,-3.23884,28.1934,186.0
1367,Non-rudist bivalves,Non-rudist bivalves,44.1895,-5.79519,186.0
3910,Non-rudist bivalves,Microbes,-55.7749,23.0185,186.0
472,Non-rudist bivalves,Non-rudist bivalves,-3.09219,26.7855,186.0
471,Non-rudist bivalves,Corals,-2.93648,26.808,186.0
1366,Non-rudist bivalves,Non-rudist bivalves,43.5142,-6.00486,186.0
2428,Corals,Corals,17.7775,31.7302,186.0
3347,Non-rudist bivalves,Microbes,-57.2458,26.3848,186.0
3345,Non-rudist bivalves,Corals,-0.759814,26.6742,186.0
2425,Siliceous sponges,Microbes,-3.26804,27.6619,186.0
2424,Non-rudist bivalves,Non-rudist bivalves,-0.357262,27.6333,186.0
2423,Calcisponges,Corals,-41.0083,-15.1225,190.0
348,Corals,Corals,-3.05944,25.0649,190.0
2394,Non-rudist bivalves,Corals,-6.73024,26.4688,190.0
3465,Corals,Corals,79.7751,49.7704,196.0
349,Corals,Algae,-3.43415,24.8117,196.0
3501,Siliceous sponges,Microbes,-6.73918,25.0107,196.0
573,Non-rudist bivalves,Corals,16.0766,33.7815,196.0
3500,Siliceous sponges,Microbes,-3.00471,24.8289,196.0
542,Corals,Corals,-36.5431,-20.6883,196.0
1385,Non-rudist bivalves,Non-rudist bivalves,-56.6742,57.7227,196.0
4258,Corals,Microbes,13.3195,32.0435,196.0
578,Non-rudist bivalves,Non-rudist bivalves,39.5279,6.54187,196.0
350,Corals,Corals,-5.13438,26.1741,196.0
3444,Microbes,Siliceous sponges,-6.41192,25.0547,196.0
2949,Microbes,Microbes,19.462,32.8773,196.0
3370,Microbes,Siliceous sponges,15.3972,33.2765,196.0
3233,Corals,Stromatoporoids,-4.18468,23.9808,196.0
2790,Corals,Corals,67.3307,35.705,196.0
107,Corals,Corals,-69.4371,26.7477,196.0
623,Siliceous sponges,Microbes,-6.45645,24.9632,196.0
3356,Corals,Corals,-0.077228,37.3624,201.0
2476,Corals,Microbes,8.95544,33.019,201.0
2177,Corals,Algae,144.233,50.4959,201.0
3150,Microbes,Corals,12.8914,30.8752,201.0
212,Corals,Algae,15.6459,23.2015,204.0
3627,Corals,Corals,15.2881,40.9275,204.0
43,Corals,Calcisponges,116.607,33.2683,204.0
2342,"Serpulids, worms, vermetids",Microbes,11.7052,29.0533,204.0
40,Corals,Corals,15.9659,32.7523,204.0
3043,Corals,Corals,90.2426,27.1677,204.0
3626,Corals,Corals,22.0479,29.3804,204.0
12,Corals,Calcisponges,16.5202,32.5632,204.0
13,Corals,Calcisponges,16.5107,32.5434,204.0
14,Corals,Calcisponges,70.8606,-23.2476,204.0
106,Microbes,"Serpulids, worms, vermetids",12.1869,25.9701,204.0
3322,Corals,Algae,11.6423,32.6217,204.0
3247,Microbes,Corals,59.2381,35.2344,204.0
3625,Corals,Corals,22.8006,29.2577,204.0
147,Corals,Stromatoporoids,125.493,21.4298,204.0
4072,Microbes,Corals,15.6741,32.2211,204.0
25,Corals,Corals,22.0867,29.7007,204.0
16,Corals,Calcisponges,15.2906,32.9408,204.0
3628,Corals,Corals,20.6603,29.6467,204.0
2136,Corals,Calcisponges,22.552,29.4042,204.0
2343,Microbes,Microbes,12.0061,28.3412,204.0
79,Corals,Algae,103.271,-34.606,204.0
208,Corals,Corals,12.0852,32.032,204.0
83,Calcisponges,Algae,46.665,33.7468,204.0
72,Calcisponges,Corals,15.3227,31.1035,204.0
5,Corals,Calcisponges,16.4294,32.6069,204.0
7,"Serpulids, worms, vermetids","Serpulids, worms, vermetids",0.828875,24.7231,204.0
2156,Corals,Algae,11.7884,32.2652,204.0
3318,Corals,Corals,15.7958,32.4088,204.0
2987,Corals,Corals,23.9084,26.3474,204.0
6,Corals,Calcisponges,15.5517,32.4826,204.0
3528,Corals,Corals,22.8233,29.365,204.0
3320,Corals,Corals,15.6919,32.1481,204.0
102,Corals,Calcisponges,14.7852,33.5955,204.0
3321,Corals,Calcisponges,11.9907,32.1849,204.0
3319,Corals,Corals,15.7681,32.186,204.0
151,Corals,Corals,75.2606,-27.9348,213.0
3608,Corals,Calcisponges,13.8202,20.5394,213.0
4145,Corals,Siliceous sponges,-53.687,18.5329,213.0
624,,,-66.5207,22.9851,213.0
3624,Non-rudist bivalves,Corals,44.1312,-13.5979,213.0
84,Calcisponges,Stromatoporoids,10.6126,19.2217,213.0
2336,Corals,Calcisponges,30.377,38.5133,213.0
4255,Corals,Calcisponges,44.8748,-12.4274,213.0
3324,Calcisponges,Calcisponges,13.4182,19.346,213.0
74,Calcisponges,Corals,98.5747,-26.781,213.0
78,Corals,Corals,-33.0416,-34.7591,213.0
4026,Calcisponges,Corals,131.301,44.9014,213.0
104,Calcisponges,Algae,137.983,49.5947,213.0
2344,"Serpulids, worms, vermetids",Microbes,13.114,22.7574,213.0
3609,Calcisponges,Stromatoporoids,27.3858,34.6411,213.0
3610,,,18.28,20.3115,217.0
2353,Corals,Calcisponges,37.9943,29.9525,217.0
2988,Calcisponges,Calcisponges,134.474,49.052,217.0
2191,Calcisponges,Stromatoporoids,40.7227,32.8725,217.0
3550,Calcisponges,Corals,27.5098,31.942,217.0
2823,,,18.8181,14.5586,217.0
3302,Corals,Calcisponges,48.102,-24.6894,217.0
2281,Corals,Calcisponges,99.3082,7.57287,217.0
2282,Algae,Corals,91.4221,9.22768,217.0
2337,Corals,Bryozoans,-45.5674,-8.62567,217.0
3477,Microbes,"Serpulids, worms, vermetids",12.7293,29.2772,217.0
3478,Corals,Calcisponges,45.2517,-13.1849,217.0
2341,Corals,Stromatoporoids,-96.0099,62.7564,217.0
2348,Corals,Calcisponges,41.7792,33.2472,217.0
3606,Algae,Microbes,13.8217,18.1109,217.0
2192,Corals,Calcisponges,42.163,-11.0548,217.0
3607,Calcisponges,Microbes,22.3315,10.0632,217.0
3323,Corals,Calcisponges,-53.2786,19.3507,217.0
3886,Corals,Algae,105.658,-35.3259,217.0
2989,Calcisponges,Corals,-63.4564,20.7013,217.0
2787,Calcisponges,Microbes,26.9929,10.3639,217.0
1,Calcisponges,Stromatoporoids,21.3977,9.82854,217.0
3512,Corals,Calcisponges,16.489,24.5248,217.0
178,Calcisponges,Stromatoporoids,128.78,44.0911,217.0
99,Corals,Calcisponges,121.962,8.18962,217.0
98,Corals,Calcisponges,127.809,13.1372,217.0
97,Corals,Calcisponges,-51.477,6.65565,217.0
94,Corals,Calcisponges,23.7351,19.0381,217.0
93,Corals,Calcisponges,15.8441,27.9936,217.0
92,Calcisponges,Stromatoporoids,21.1829,9.74247,217.0
1720,"Serpulids, worms, vermetids",Microbes,12.7293,29.2772,217.0
88,Calcisponges,Corals,-43.6172,-22.6115,217.0
1721,"Serpulids, worms, vermetids",Microbes,12.9458,28.9243,217.0
87,Corals,Corals,-43.6897,-22.6027,217.0
80,Calcisponges,Corals,16.1528,29.2922,217.0
77,Corals,Calcisponges,44.7392,-12.232,217.0
76,Corals,Calcisponges,39.8856,30.381,217.0
75,Calcisponges,Corals,41.0511,33.1704,217.0
73,Corals,Calcisponges,100.984,-27.7444,217.0
66,Corals,Calcisponges,-44.7596,-20.6048,217.0
4088,,,21.9401,10.3909,217.0
62,Corals,Corals,-54.6119,21.3666,217.0
4086,Siliceous sponges,,31.4031,28.2704,217.0
61,Corals,Stromatoporoids,48.3935,-30.8982,217.0
4071,Corals,Microbes,16.7845,25.656,217.0
52,Calcisponges,Corals,-80.9865,5.47097,217.0
51,Corals,Corals,-68.3689,-4.80998,217.0
101,Microbes,Microbes,11.3769,16.5027,217.0
4025,Calcisponges,Microbes,128.234,44.0714,217.0
119,Calcisponges,Algae,23.0702,6.69149,217.0
137,Corals,Stromatoporoids,72.5504,48.0725,217.0
1370,Corals,Stromatoporoids,-82.5214,3.54603,217.0
396,Algae,Microbes,2.39138,18.9172,217.0
1494,Corals,Calcisponges,20.4839,17.7739,217.0
359,,,18.0273,19.7737,217.0
534,Corals,Corals,64.9018,28.4763,217.0
551,Corals,Stromatoporoids,-74.6152,4.7192,217.0
268,Calcisponges,Corals,43.8989,-12.2022,217.0
246,Calcisponges,Calcisponges,10.9147,20.658,217.0
235,"Serpulids, worms, vermetids",Microbes,13.8681,19.335,217.0
193,Calcisponges,Corals,97.9021,11.0348,217.0
4359,Corals,Algae,19.7781,22.1254,217.0
180,Corals,Corals,56.0425,23.9264,217.0
179,Microbes,"Serpulids, worms, vermetids",14.0673,18.245,217.0
172,Corals,Calcisponges,23.2999,22.3077,217.0
169,Corals,Calcisponges,23.9148,21.5329,217.0
166,Algae,Microbes,125.069,43.5213,217.0
161,,,99.1639,-26.2915,217.0
154,Corals,Calcisponges,-53.6675,19.21,217.0
153,Corals,Calcisponges,-55.2709,12.8487,217.0
150,Calcisponges,Corals,20.7666,14.0052,217.0
145,Corals,Calcisponges,107.873,25.6998,217.0
139,Calcisponges,Corals,132.864,49.2991,217.0
138,Algae,Calcisponges,35.8352,38.5997,217.0
120,Corals,Calcisponges,22.3535,10.0798,217.0
50,Corals,Corals,-69.6056,21.9169,217.0
474,Calcisponges,Calcisponges,17.9136,13.4218,217.0
46,Calcisponges,Corals,-55.2316,12.8399,217.0
24,Calcisponges,Corals,57.2672,33.296,217.0
33,Calcisponges,Stromatoporoids,42.3446,-6.82581,217.0
23,Corals,Calcisponges,54.4982,30.0306,217.0
21,Calcisponges,Microbes,18.2499,28.3132,217.0
44,Corals,Calcisponges,15.9719,29.1772,217.0
49,Corals,Corals,-66.0372,-6.2783,217.0
30,Corals,Calcisponges,47.9847,-25.2862,217.0
32,Calcisponges,Corals,16.9577,28.7674,217.0
9,Calcisponges,Corals,16.8181,28.8474,217.0
48,Microbes,Corals,-53.7103,19.7899,217.0
26,Calcisponges,Stromatoporoids,10.6646,21.1865,217.0
19,Corals,Calcisponges,16.6255,24.4212,217.0
45,Corals,Calcisponges,24.2988,14.5097,217.0
17,Corals,Calcisponges,17.4079,28.5504,217.0
35,Corals,Algae,43.1808,-8.63871,217.0
11,Calcisponges,Corals,17.9499,13.4597,217.0
29,Corals,Calcisponges,48.0545,-24.8587,217.0
10,Calcisponges,Corals,-73.4842,27.3014,217.0
28,Calcisponges,Corals,16.3366,29.0054,217.0
625,,,-61.4168,17.789,222.0
4166,Siliceous sponges,"Serpulids, worms, vermetids",116.434,41.083,222.0
4167,Siliceous sponges,"Serpulids, worms, vermetids",116.366,41.149,222.0
148,Corals,Corals,68.4156,18.6346,222.0
155,Corals,Calcisponges,21.8419,5.78868,222.0
343,Corals,Calcisponges,26.6785,6.80174,222.0
160,Corals,Corals,68.9758,17.7375,222.0
3221,Tubiphytes,Algae,24.6314,14.5364,232.0
4,Calcisponges,Stromatoporoids,26.3043,-0.309389,232.0
4220,Siliceous sponges,Microbes,21.681,10.5394,232.0
